[WARN] [1783734042.076904036] [laserMapping]: Long Livox scan detected (50.2 ms span). Enabling adaptive 20 ms subframe splitting.
[INFO] [1783734042.117475555] [laserMapping]: IMU Initializing: 1.0 %
[WARN] [1783734042.117510733] [laserMapping]: Reset ImuProcess
[INFO] [1783734042.119069335] [laserMapping]: IMU Initializing: 17.0 %
[INFO] [1783734042.121056860] [laserMapping]: IMU Initializing: 42.0 %
[INFO] [1783734042.125886934] [laserMapping]: IMU Initializing: 73.0 %
[INFO] [1783734042.125934984] [laserMapping]: IMU Initializing: 100.0 %
[ERROR] [1783734131.320071220] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.228892420] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.234811075] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.238877957] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.244736459] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.249090225] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.254881774] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.258781295] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.264885564] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.268753716] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.274682891] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.279236909] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.284669703] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.288760265] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.294654620] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.298926643] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.304953036] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.309476705] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.314508111] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.320776606] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.324949680] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.328552450] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.334626087] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.338951083] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.344745657] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.349330788] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.354829574] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.359142089] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.364721275] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.369174049] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.374769241] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.378745915] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.385511893] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.388795011] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.394640166] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.399227690] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.404913367] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.409025794] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.414963031] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.418870692] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.424740399] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.428717591] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.433905146] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.439011538] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.444798994] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.448851147] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.455497228] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.459512295] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.464732397] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.468976060] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.474876405] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.479007923] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.484842397] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.489206031] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.494472553] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.499025977] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.504725665] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.508957206] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.514854325] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.520228926] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.524883515] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.528694045] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.534960777] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.539488921] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.544563734] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.548820133] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.554795822] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.559212389] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.564694442] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.569223082] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.574852840] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.579396043] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.585447272] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.588987188] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.594755468] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.599105378] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.604781788] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.609272011] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.614881649] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.619202273] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.624749951] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.628734258] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.634659917] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.639526811] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.644476717] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.648758980] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.657654287] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.658953567] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.664402264] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.668864123] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.674949700] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.679217287] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.684885072] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.688908198] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.694749164] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.698824243] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.704735558] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.708957583] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.714511875] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.719187683] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.725066179] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.729127535] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.734625449] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.739717602] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.744211079] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.749004698] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.754800571] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.759159612] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.764590931] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.768831855] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.774705667] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.779214579] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.786421541] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.790172046] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.794829291] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.798653683] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.805020270] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.809216755] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.814792844] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.818904925] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.824853845] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.828847234] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.834829576] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.839726413] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.844754842] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.848727813] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.856389298] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.859245725] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.864442277] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.868671699] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.874740251] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.879237636] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.884862184] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.888974388] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.894747445] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.898777883] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.904699988] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.909478282] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.914631687] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.920848390] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.924713959] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.928896333] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.934887743] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.938664491] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.944780917] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.949332044] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.954534348] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.958904180] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.964883505] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.969041666] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.974654384] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.978664709] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.984695286] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.989448368] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.994968183] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734133.999029404] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.004759458] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.009225629] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.014849918] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.018887526] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.024738515] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.029026448] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.034805583] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.038803862] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.044848183] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.049136195] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.055830368] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.059335602] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.064805387] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.068718888] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.074933013] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.078654314] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.084875239] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.089497285] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.094850438] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.098866160] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.104960426] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.108961141] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.114805335] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.119018928] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.124739774] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.129111817] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.134805983] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.138737600] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.144535854] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.148825893] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.154771971] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.158894286] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.164772255] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.168886045] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.174718902] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.178713194] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.185555570] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.189977632] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.194894710] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.198966570] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.204961079] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.209219513] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.214760362] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.219106188] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.224778414] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.229019883] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.234612790] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.238942572] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.244776568] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.248754732] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.255019483] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.258922160] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.264970919] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.269171771] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.274763252] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.279014399] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.284879257] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.289246470] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.294592004] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.298880613] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.305010974] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.309308374] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.314488721] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.319253913] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.324855721] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.329038272] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.334784700] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.339108905] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.344698900] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.348735505] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.354560903] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.359176062] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.365018993] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.368885828] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.374946104] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.379211276] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.385565654] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.388842903] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.394760974] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.399398830] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.404769856] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.409098520] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.414751714] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.418887541] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.424803164] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.429077826] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.434756219] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.439067073] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.444752420] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.448504602] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.455376228] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.459186475] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.464703988] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.468623618] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.474723080] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.478956231] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.484870446] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.488990244] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.494740955] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.499059751] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.504687480] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.509212414] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.514485098] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.519003224] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.524717853] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.529219089] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.534950134] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.538954687] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.544737311] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.549288767] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.554761207] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.559212729] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.564904258] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.568768134] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.574819772] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.578835626] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.585056596] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.588844025] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.595062637] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.598814655] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.604958678] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.609486204] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.614647630] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.618964119] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.624824016] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.629105632] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.634767986] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.638798054] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.645020352] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.648773858] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.654994825] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.659203109] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.664781996] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.669156983] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.674575657] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.678744641] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.684977526] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.688968918] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.694740146] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.699018837] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.704885055] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.709189140] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.714769438] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.721075853] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.724939821] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.729210497] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.734839078] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.738879700] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.744425360] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.748714327] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.754700648] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.759617741] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.764724444] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.768906907] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.774588332] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.779100988] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.785427230] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.789418361] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.794548001] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.798846166] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.804749910] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.808958211] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.814761131] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.819139668] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.824747707] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.829212415] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.834627122] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.838761605] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.844788513] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.848861026] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.855955325] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.859479466] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.864684863] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.868754853] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.874743593] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.878950508] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.884747483] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.888766427] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.894744165] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.898803112] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.904748595] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.909368305] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.914721835] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.918974219] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.924741809] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.929230403] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.934667899] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.938745755] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.944587803] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.949136303] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.954638691] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.958599879] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.964496204] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.968891506] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.975007874] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.978736897] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.985011136] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.989571465] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.994668492] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734134.999037917] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.004745640] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.009011601] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.014757731] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.019155124] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.024792560] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.028799186] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.034795841] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.039066120] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.044608537] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.048886234] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.054955275] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.059364202] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.064617443] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.069029133] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.074390694] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.078692422] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.084902640] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.088927207] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.094381668] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.098898994] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.104854662] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.109093505] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.114687806] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.119210979] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.124923019] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.128804295] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.134851020] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.138919930] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.144739953] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.148869067] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.154609773] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.158947509] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.164831783] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.169666446] [laserMapping]: imu loop back, clear deque
[ERROR] [1783734135.174270925] [laserMapping]: imu loop back, clear deque
